https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XMR,Volume USDT,tradecount
1609884000000,2021-01-05 22:00:00,XMR/USDT,137.64000000,139.54000000,136.58000000,139.30000000,10557.62766000,1455942.64614360,3245
1609880400000,2021-01-05 21:00:00,XMR/USDT,135.61000000,138.10000000,135.09000000,137.81000000,6291.93602000,861886.03905450,2642
1609876800000,2021-01-05 20:00:00,XMR/USDT,136.55000000,136.88000000,134.49000000,135.48000000,8397.95187000,1141187.18148270,2662
1609873200000,2021-01-05 19:00:00,XMR/USDT,133.63000000,137.29000000,133.15000000,136.63000000,14048.70560000,1898406.86795140,5314
1609869600000,2021-01-05 18:00:00,XMR/USDT,134.04000000,134.60000000,133.15000000,133.58000000,7041.62976000,942803.49906480,2634
1609866000000,2021-01-05 17:00:00,XMR/USDT,131.56000000,134.20000000,131.18000000,134.06000000,8919.07399000,1181239.40101350,3506
1609862400000,2021-01-05 16:00:00,XMR/USDT,130.50000000,131.76000000,129.80000000,131.54000000,11101.08972000,1452853.27491510,4229
1609858800000,2021-01-05 15:00:00,XMR/USDT,131.49000000,131.62000000,130.21000000,130.50000000,16259.70007000,2125955.63145780,3555
1609855200000,2021-01-05 14:00:00,XMR/USDT,133.60000000,133.73000000,131.27000000,131.37000000,10963.00115000,1448800.88640670,4621
1609851600000,2021-01-05 13:00:00,XMR/USDT,133.76000000,135.42000000,133.33000000,133.50000000,3415.95608000,459583.73050420,1731
1609848000000,2021-01-05 12:00:00,XMR/USDT,134.88000000,135.15000000,133.38000000,133.75000000,3949.51162000,530201.06922980,1943
1609844400000,2021-01-05 11:00:00,XMR/USDT,133.93000000,134.89000000,133.22000000,134.87000000,3715.04664000,498679.58377340,1999
1609840800000,2021-01-05 10:00:00,XMR/USDT,132.91000000,134.28000000,132.06000000,133.90000000,5047.42872000,672263.18537930,2581
1609837200000,2021-01-05 09:00:00,XMR/USDT,132.06000000,133.18000000,131.95000000,132.97000000,4223.76465000,560709.95703640,1946
1609833600000,2021-01-05 08:00:00,XMR/USDT,130.46000000,132.28000000,130.46000000,132.03000000,3197.76079000,420890.33842450,1321
1609830000000,2021-01-05 07:00:00,XMR/USDT,132.19000000,132.91000000,130.28000000,130.44000000,4900.32580000,644198.18350210,1791
1609826400000,2021-01-05 06:00:00,XMR/USDT,130.98000000,132.63000000,129.75000000,132.19000000,5775.39333000,758317.41390960,2024
1609822800000,2021-01-05 05:00:00,XMR/USDT,130.78000000,132.57000000,129.44000000,130.93000000,8200.72752000,1076309.30515940,3079
1609819200000,2021-01-05 04:00:00,XMR/USDT,129.87000000,131.70000000,129.04000000,130.73000000,6737.11722000,878951.77672080,2442
1609815600000,2021-01-05 03:00:00,XMR/USDT,131.90000000,132.59000000,129.72000000,129.82000000,8568.91981000,1120850.93307240,2865
1609812000000,2021-01-05 02:00:00,XMR/USDT,133.84000000,133.88000000,131.65000000,131.79000000,4927.15394000,652979.16165420,1812
1609808400000,2021-01-05 01:00:00,XMR/USDT,133.87000000,134.62000000,132.19000000,133.87000000,7317.71646000,975815.54204580,2409
1609804800000,2021-01-05 00:00:00,XMR/USDT,133.76000000,135.49000000,133.01000000,133.81000000,7327.14692000,985445.59542400,2959
1609801200000,2021-01-04 23:00:00,XMR/USDT,132.12000000,133.84000000,131.23000000,133.79000000,4536.53099000,600658.52811990,1765
1609797600000,2021-01-04 22:00:00,XMR/USDT,130.27000000,132.60000000,130.07000000,131.95000000,6640.28557000,870782.11541090,2337
1609794000000,2021-01-04 21:00:00,XMR/USDT,131.52000000,132.21000000,129.66000000,130.36000000,7815.59836000,1020404.28948170,2790
1609790400000,2021-01-04 20:00:00,XMR/USDT,133.12000000,133.59000000,131.28000000,131.48000000,5226.94811000,692883.24139840,1862
1609786800000,2021-01-04 19:00:00,XMR/USDT,132.27000000,133.33000000,131.47000000,133.07000000,5166.11888000,683793.34773380,1945
1609783200000,2021-01-04 18:00:00,XMR/USDT,132.31000000,132.92000000,131.71000000,132.26000000,4865.02006000,644347.56597830,1897
1609779600000,2021-01-04 17:00:00,XMR/USDT,135.30000000,135.73000000,131.22000000,132.24000000,5765.16221000,767586.05646890,2507
1609776000000,2021-01-04 16:00:00,XMR/USDT,136.26000000,136.72000000,133.61000000,135.29000000,9264.57161000,1250194.47773860,3914
1609772400000,2021-01-04 15:00:00,XMR/USDT,136.88000000,137.07000000,135.18000000,136.21000000,4532.16153000,616284.02142910,1983
1609768800000,2021-01-04 14:00:00,XMR/USDT,136.89000000,137.35000000,135.25000000,136.81000000,10260.94261000,1400418.64025760,3483
1609765200000,2021-01-04 13:00:00,XMR/USDT,137.22000000,137.24000000,133.93000000,136.77000000,7643.67423000,1037237.67483790,3220
1609761600000,2021-01-04 12:00:00,XMR/USDT,135.35000000,137.22000000,134.38000000,137.22000000,9244.51361000,1256105.33167860,3551
1609758000000,2021-01-04 11:00:00,XMR/USDT,135.63000000,135.67000000,132.15000000,135.32000000,9683.92365000,1299288.52595660,4110
1609754400000,2021-01-04 10:00:00,XMR/USDT,136.41000000,136.67000000,128.72000000,135.54000000,19822.70947000,2618708.72561370,7825
1609750800000,2021-01-04 09:00:00,XMR/USDT,139.85000000,140.03000000,132.66000000,136.30000000,18043.89940000,2451403.23231580,6350
1609747200000,2021-01-04 08:00:00,XMR/USDT,139.59000000,142.10000000,136.66000000,139.86000000,11667.08533000,1632444.91005300,4857
1609743600000,2021-01-04 07:00:00,XMR/USDT,142.59000000,143.16000000,138.59000000,139.57000000,15219.04033000,2144528.47199400,5249
1609740000000,2021-01-04 06:00:00,XMR/USDT,143.02000000,143.88000000,141.52000000,142.61000000,14497.00412000,2070157.77633200,3898
1609736400000,2021-01-04 05:00:00,XMR/USDT,141.69000000,143.90000000,141.33000000,143.04000000,13566.23328000,1937543.03334070,4355
1609732800000,2021-01-04 04:00:00,XMR/USDT,141.27000000,141.73000000,139.68000000,141.69000000,6307.17972000,887492.16072550,2164
1609729200000,2021-01-04 03:00:00,XMR/USDT,139.88000000,141.49000000,139.08000000,141.29000000,9009.59479000,1263338.99033820,2565
1609725600000,2021-01-04 02:00:00,XMR/USDT,142.39000000,142.86000000,139.87000000,139.87000000,9734.72398000,1378389.29244320,2724
1609722000000,2021-01-04 01:00:00,XMR/USDT,141.40000000,142.54000000,141.18000000,142.45000000,5033.98394000,714689.03340650,2100
1609718400000,2021-01-04 00:00:00,XMR/USDT,138.24000000,141.41000000,138.24000000,141.39000000,8792.71172000,1233338.14573220,3465
1609714800000,2021-01-03 23:00:00,XMR/USDT,138.79000000,140.45000000,137.01000000,138.26000000,9660.08840000,1343172.52870350,3535
1609711200000,2021-01-03 22:00:00,XMR/USDT,138.64000000,139.82000000,137.59000000,138.83000000,6804.31973000,944283.60015030,2344
1609707600000,2021-01-03 21:00:00,XMR/USDT,138.73000000,139.05000000,137.76000000,138.69000000,7049.88393000,975947.36559060,1907
1609704000000,2021-01-03 20:00:00,XMR/USDT,137.03000000,138.92000000,136.12000000,138.74000000,8388.43157000,1152532.56968530,2947
1609700400000,2021-01-03 19:00:00,XMR/USDT,136.60000000,137.44000000,135.37000000,137.07000000,9640.40972000,1316947.17775480,3351
1609696800000,2021-01-03 18:00:00,XMR/USDT,136.18000000,136.78000000,133.95000000,136.59000000,8675.92029000,1176962.47541180,2708
1609693200000,2021-01-03 17:00:00,XMR/USDT,132.38000000,137.75000000,131.78000000,136.17000000,18020.13178000,2426717.99127610,5500
1609689600000,2021-01-03 16:00:00,XMR/USDT,132.04000000,134.50000000,131.90000000,132.45000000,15771.60382000,2108407.46026550,4267
1609686000000,2021-01-03 15:00:00,XMR/USDT,135.80000000,136.00000000,131.00000000,132.13000000,16797.17070000,2238678.96477690,5812
1609682400000,2021-01-03 14:00:00,XMR/USDT,138.76000000,138.76000000,134.96000000,135.69000000,26753.84878000,3646498.64401610,6043
1609678800000,2021-01-03 13:00:00,XMR/USDT,138.72000000,139.19000000,136.44000000,138.76000000,14829.71309000,2045622.58881260,3882
1609675200000,2021-01-03 12:00:00,XMR/USDT,138.43000000,140.16000000,138.26000000,138.51000000,7271.39764000,1011080.22540020,2563
1609671600000,2021-01-03 11:00:00,XMR/USDT,137.07000000,139.52000000,137.00000000,138.52000000,10308.63757000,1425786.75779660,3249
1609668000000,2021-01-03 10:00:00,XMR/USDT,138.32000000,138.86000000,136.32000000,137.08000000,6937.37255000,952673.19684670,2880
1609664400000,2021-01-03 09:00:00,XMR/USDT,139.19000000,140.25000000,137.75000000,138.29000000,7963.77383000,1105851.27327840,2740
1609660800000,2021-01-03 08:00:00,XMR/USDT,139.28000000,139.60000000,136.28000000,139.21000000,12599.47020000,1739788.98837060,4300
1609657200000,2021-01-03 07:00:00,XMR/USDT,142.29000000,143.31000000,139.21000000,139.22000000,8043.58174000,1135635.65976370,3450
1609653600000,2021-01-03 06:00:00,XMR/USDT,141.31000000,142.88000000,141.05000000,142.29000000,6482.49593000,919242.27018840,2110
1609650000000,2021-01-03 05:00:00,XMR/USDT,142.51000000,143.57000000,141.00000000,141.36000000,7987.77777000,1136329.59933630,2435
1609646400000,2021-01-03 04:00:00,XMR/USDT,142.89000000,143.55000000,142.30000000,142.59000000,4070.30375000,581985.12048300,1214
1609642800000,2021-01-03 03:00:00,XMR/USDT,143.37000000,143.75000000,142.88000000,142.88000000,2133.68053000,305804.98517480,805
1609639200000,2021-01-03 02:00:00,XMR/USDT,143.44000000,143.81000000,142.49000000,143.34000000,2846.72530000,407502.40013730,1126
1609635600000,2021-01-03 01:00:00,XMR/USDT,144.33000000,144.65000000,143.08000000,143.47000000,6220.58665000,895043.08003490,1991
1609632000000,2021-01-03 00:00:00,XMR/USDT,143.52000000,145.08000000,143.13000000,144.34000000,5979.42305000,861054.75957720,2167
1609628400000,2021-01-02 23:00:00,XMR/USDT,143.96000000,144.56000000,142.45000000,143.52000000,6648.98021000,955472.31346360,2277
1609624800000,2021-01-02 22:00:00,XMR/USDT,141.57000000,144.60000000,140.75000000,143.98000000,6756.87967000,965057.25625900,2647
1609621200000,2021-01-02 21:00:00,XMR/USDT,138.95000000,142.72000000,135.95000000,141.59000000,15447.64264000,2172854.68358020,6044
1609617600000,2021-01-02 20:00:00,XMR/USDT,143.52000000,144.28000000,138.94000000,139.26000000,14383.30549000,2044684.98734250,5528
1609614000000,2021-01-02 19:00:00,XMR/USDT,141.71000000,144.79000000,141.52000000,143.49000000,6699.69316000,958733.84266880,2646
1609610400000,2021-01-02 18:00:00,XMR/USDT,143.43000000,144.21000000,141.52000000,141.76000000,10122.01336000,1448725.61790390,3966
1609606800000,2021-01-02 17:00:00,XMR/USDT,144.76000000,145.56000000,142.97000000,143.44000000,11609.53115000,1679783.52215260,3917
1609603200000,2021-01-02 16:00:00,XMR/USDT,141.84000000,145.22000000,140.03000000,144.75000000,23751.27675000,3382671.73132730,7719
1609599600000,2021-01-02 15:00:00,XMR/USDT,142.63000000,143.64000000,141.50000000,141.93000000,15329.23827000,2185643.28468830,5057
1609596000000,2021-01-02 14:00:00,XMR/USDT,140.00000000,142.77000000,138.43000000,142.62000000,17250.19391000,2423310.21737550,5715
1609592400000,2021-01-02 13:00:00,XMR/USDT,138.83000000,141.49000000,137.59000000,140.00000000,19650.16035000,2744038.35389110,7367
1609588800000,2021-01-02 12:00:00,XMR/USDT,134.49000000,139.00000000,134.00000000,138.86000000,17358.75499000,2375781.04419350,6896
1609585200000,2021-01-02 11:00:00,XMR/USDT,133.01000000,134.74000000,133.01000000,134.52000000,6292.94616000,845163.46421990,2188
1609581600000,2021-01-02 10:00:00,XMR/USDT,132.45000000,134.91000000,132.27000000,132.96000000,9624.82145000,1288268.44953100,3381
1609578000000,2021-01-02 09:00:00,XMR/USDT,133.73000000,133.85000000,132.00000000,132.42000000,11349.86295000,1507851.22269930,3376
1609574400000,2021-01-02 08:00:00,XMR/USDT,134.61000000,135.45000000,133.50000000,133.74000000,13330.40886000,1790091.30541950,3802
1609570800000,2021-01-02 07:00:00,XMR/USDT,134.53000000,136.93000000,134.32000000,134.66000000,12170.45244000,1650104.61666680,3761
1609567200000,2021-01-02 06:00:00,XMR/USDT,134.86000000,135.59000000,133.40000000,134.46000000,14465.56673000,1944381.62709870,4465
1609563600000,2021-01-02 05:00:00,XMR/USDT,135.77000000,137.70000000,134.79000000,134.98000000,13585.42847000,1854383.94682300,4649
1609560000000,2021-01-02 04:00:00,XMR/USDT,133.74000000,135.94000000,133.00000000,135.78000000,11732.56129000,1577925.03485540,4248
1609556400000,2021-01-02 03:00:00,XMR/USDT,131.84000000,136.26000000,131.80000000,133.75000000,18020.81136000,2414713.41538120,5879
1609552800000,2021-01-02 02:00:00,XMR/USDT,131.20000000,132.89000000,128.99000000,131.77000000,31400.70242000,4119195.76306910,8124
1609549200000,2021-01-02 01:00:00,XMR/USDT,131.14000000,132.56000000,128.32000000,131.03000000,39755.35095000,5178083.33292420,10290
1609545600000,2021-01-02 00:00:00,XMR/USDT,135.73000000,135.78000000,130.82000000,131.19000000,31741.79483000,4221934.86040600,10191
1609542000000,2021-01-01 23:00:00,XMR/USDT,133.53000000,138.92000000,133.40000000,135.81000000,36959.99759000,5032519.09499400,11392
1609538400000,2021-01-01 22:00:00,XMR/USDT,133.07000000,134.82000000,131.60000000,133.58000000,26377.38723000,3510469.12222560,7956
1609534800000,2021-01-01 21:00:00,XMR/USDT,138.05000000,138.31000000,130.23000000,133.08000000,40750.18982000,5464707.14455610,13610
1609531200000,2021-01-01 20:00:00,XMR/USDT,141.05000000,143.04000000,133.54000000,138.05000000,42175.75596000,5893170.19193420,15495
1609527600000,2021-01-01 19:00:00,XMR/USDT,145.70000000,145.93000000,139.69000000,141.02000000,39750.73410000,5676372.93316920,14341
1609524000000,2021-01-01 18:00:00,XMR/USDT,155.89000000,157.74000000,140.00000000,145.71000000,81714.98929000,11971270.66578120,37511
1609520400000,2021-01-01 17:00:00,XMR/USDT,167.61000000,167.74000000,155.00000000,155.92000000,27804.12261000,4425133.75159830,13345
1609516800000,2021-01-01 16:00:00,XMR/USDT,167.41000000,169.09000000,167.06000000,167.62000000,5251.77146000,883691.94020550,2325
1609513200000,2021-01-01 15:00:00,XMR/USDT,166.63000000,168.16000000,166.55000000,167.46000000,5100.16715000,854187.86657650,2109
1609509600000,2021-01-01 14:00:00,XMR/USDT,165.00000000,166.85000000,164.76000000,166.62000000,4165.96132000,691675.93784390,2022
1609506000000,2021-01-01 13:00:00,XMR/USDT,163.60000000,165.08000000,163.21000000,165.00000000,2035.81730000,334424.56839320,1177
1609502400000,2021-01-01 12:00:00,XMR/USDT,164.01000000,166.03000000,163.15000000,163.70000000,4400.56845000,724689.53532040,2276
1609498800000,2021-01-01 11:00:00,XMR/USDT,164.19000000,165.96000000,163.68000000,163.93000000,5792.46393000,954038.93662270,3009
1609495200000,2021-01-01 10:00:00,XMR/USDT,161.54000000,164.33000000,161.44000000,164.16000000,7913.65548000,1290966.25102800,3290
1609491600000,2021-01-01 09:00:00,XMR/USDT,158.56000000,162.46000000,158.56000000,161.63000000,5239.44278000,842021.83872180,2643
1609488000000,2021-01-01 08:00:00,XMR/USDT,158.79000000,159.00000000,157.19000000,158.66000000,4000.13044000,633646.78015410,1695
1609484400000,2021-01-01 07:00:00,XMR/USDT,159.45000000,159.50000000,157.58000000,158.75000000,2100.21356000,332728.82736560,999
1609480800000,2021-01-01 06:00:00,XMR/USDT,160.07000000,160.88000000,158.43000000,159.34000000,2509.92750000,401413.21929540,1215
1609477200000,2021-01-01 05:00:00,XMR/USDT,159.88000000,160.15000000,159.07000000,160.04000000,2107.95962000,336423.69245270,992
1609473600000,2021-01-01 04:00:00,XMR/USDT,159.82000000,160.50000000,159.51000000,159.88000000,1732.53648000,277185.14662820,889
1609470000000,2021-01-01 03:00:00,XMR/USDT,161.41000000,161.76000000,159.55000000,159.75000000,3594.46402000,578553.89763370,1563
1609466400000,2021-01-01 02:00:00,XMR/USDT,160.01000000,161.50000000,159.86000000,161.32000000,3525.71498000,566640.58448010,1589
1609462800000,2021-01-01 01:00:00,XMR/USDT,156.92000000,160.48000000,156.92000000,160.01000000,4232.44673000,671306.92094080,2469
1609459200000,2021-01-01 00:00:00,XMR/USDT,156.20000000,157.10000000,155.21000000,156.92000000,2326.27320000,362952.23160850,1119
1609455600000,2020-12-31 23:00:00,XMR/USDT,155.98000000,157.19000000,155.36000000,156.22000000,1401.11131000,219165.98988530,795
1609452000000,2020-12-31 22:00:00,XMR/USDT,156.92000000,157.06000000,155.45000000,156.16000000,2330.94339000,363975.87704840,1153
1609448400000,2020-12-31 21:00:00,XMR/USDT,157.34000000,158.40000000,156.62000000,157.01000000,6381.06487000,1006363.09395980,1619
1609444800000,2020-12-31 20:00:00,XMR/USDT,157.51000000,157.97000000,156.85000000,157.34000000,2276.82350000,358357.72619910,1011
1609441200000,2020-12-31 19:00:00,XMR/USDT,156.03000000,157.81000000,155.88000000,157.52000000,4681.88015000,734364.63730580,1567
1609437600000,2020-12-31 18:00:00,XMR/USDT,157.28000000,157.68000000,155.68000000,156.08000000,4042.42171000,631823.38907820,1601
1609434000000,2020-12-31 17:00:00,XMR/USDT,156.97000000,157.83000000,156.80000000,157.13000000,1919.34666000,301894.28860300,923
1609430400000,2020-12-31 16:00:00,XMR/USDT,157.89000000,158.40000000,156.79000000,156.99000000,2335.71252000,368342.79958740,875
1609426800000,2020-12-31 15:00:00,XMR/USDT,157.57000000,158.27000000,157.30000000,157.90000000,2301.53502000,363037.95163400,844
1609423200000,2020-12-31 14:00:00,XMR/USDT,158.30000000,158.30000000,156.89000000,157.68000000,2965.58958000,467418.31668320,1232
1609419600000,2020-12-31 13:00:00,XMR/USDT,157.75000000,159.21000000,155.87000000,158.30000000,6798.07900000,1070596.18711900,3058
1609416000000,2020-12-31 12:00:00,XMR/USDT,159.01000000,159.60000000,157.37000000,157.73000000,3013.48072000,477494.23927340,1399
1609412400000,2020-12-31 11:00:00,XMR/USDT,160.28000000,160.30000000,158.97000000,159.00000000,1772.14731000,282878.98075390,1020
1609408800000,2020-12-31 10:00:00,XMR/USDT,160.08000000,160.92000000,159.94000000,160.25000000,2326.29603000,373006.08727680,1119
1609405200000,2020-12-31 09:00:00,XMR/USDT,161.12000000,161.20000000,158.50000000,160.03000000,2163.37419000,345641.49468550,1447
1609401600000,2020-12-31 08:00:00,XMR/USDT,160.46000000,161.66000000,159.53000000,161.12000000,2315.05155000,371315.50966830,1582
1609398000000,2020-12-31 07:00:00,XMR/USDT,159.09000000,161.00000000,158.83000000,160.44000000,3930.58176000,629370.45340030,2230
1609394400000,2020-12-31 06:00:00,XMR/USDT,158.42000000,160.00000000,158.42000000,159.01000000,2544.18728000,405762.72204140,1148
1609390800000,2020-12-31 05:00:00,XMR/USDT,158.57000000,158.95000000,157.94000000,158.39000000,1230.84965000,195070.23111420,671
1609387200000,2020-12-31 04:00:00,XMR/USDT,158.41000000,158.97000000,158.10000000,158.53000000,865.40664000,137193.37012320,524
1609383600000,2020-12-31 03:00:00,XMR/USDT,158.37000000,158.81000000,157.60000000,158.23000000,1958.52861000,309921.93194690,849
1609380000000,2020-12-31 02:00:00,XMR/USDT,158.08000000,158.68000000,157.82000000,158.39000000,1218.83497000,192980.98509790,814
